35.7359327500033,47.9839216569144,19.4354984378007,10.7576455300465,8.5887482990725,8.58875126045729
35.7221410405748,47.9681590340944,19.4310850600437,10.7245774437429,8.5777162239795,8.5777202264861
35.8381158759032,48.1007020685885,19.4681970332587,11.0026920563908,8.6704951837765,8.67049846039514
35.8048253375819,48.0626570222715,19.4575440954591,10.9228467954904,8.6438610179465,8.64386199438704
36.0039255027359,48.2902004724149,19.5212561596767,11.4003017506459,8.80314053304909,8.80314075261523
35.7547023222698,48.0053725643141,19.4415047230134,10.8026560559709,8.60376419571904,8.60376706870059
35.9127333408396,48.185980771561,19.492074662966,11.181616219437,8.73018690786093,8.73018733074564
35.3508893142844,47.5438705667039,19.3122845538157,9.83430144553277,8.28071589713959,8.28072034019614
35.7405397201232,47.9891844833203,19.4369726511979,10.7687149395392,8.59243745114421,8.59244395898031
35.9264865575944,48.2016987349928,19.4964756950295,11.214597495615,8.74118952145365,8.74118989604405
35.9040746932077,48.17608504934,19.4893038986833,11.1608530737547,8.72326021104417,8.72326081634936
35.5988845265994,47.8272911369008,19.3916429089195,10.4290321358631,8.47911583508308,8.47912554708133
35.6569969498435,47.8937107997146,19.410239023954,10.5683380107288,8.52559756013295,8.52559756040642
35.7780424562277,48.0320475794612,19.448973566199,10.8586229076011,8.62243531847931,8.62243719050809
35.8696802773651,48.1367770424861,19.4782976785642,11.078373403699,8.69574480687125,8.69574563691148
35.7618894210866,48.0135867394361,19.4438045987243,10.819888906111,8.60951326345958,8.60951542526215
35.8025576352082,48.0600648693996,19.4568184223815,10.9174130825,8.64204751986147,8.64204943038393
35.9515107390555,48.2302978162413,19.5044834348172,11.2746074036719,8.76120883299238,8.76120917837314
35.920728032017,48.1951174920225,19.4946329657057,11.2007886987038,8.73658278242657,8.7365833068419
35.9168599022991,48.1906968391471,19.4933951669976,11.1915121002669,8.73348818786495,8.73348856989566
35.8670712513594,48.1337953192093,19.4774627938859,11.0721166377921,8.69365754368309,8.6936583242641
36.0711982927783,48.3670837451443,19.5427834534377,11.5616267293886,8.85695865626008,8.85695869842066
35.8671659369919,48.1339034928897,19.4774930927452,11.0723439733033,8.69373335869109,8.69373421248378
35.9380501308983,48.214914303839,19.5001760397882,11.2423274936693,8.75044028036411,8.7504405533462
35.9469076836082,48.2250372301011,19.5030104568893,11.2635685511556,8.75752631059074,8.75752656531822
35.1443046223158,47.3077721302601,19.2461775328151,9.3389204229584,8.11544979552213,8.11545641819682
35.9315553960403,48.2074917203648,19.4980977241904,11.2267528286961,8.74524453353949,8.74524486328471
36.010209695173,48.2973824661408,19.5232671018296,11.4153712939497,8.80816781044041,8.80816790387008
35.9408237017614,48.2180840843564,19.5010635822259,11.248978857087,8.75265915943601,8.75265945986979
35.9029498343396,48.1747996137049,19.4889439444886,11.1581546594355,8.7223601406201,8.72236053697545
35.958202862099,48.2379459604583,19.5066249130467,11.2906556686691,8.76656251586093,8.76656285685246
35.8450591485663,48.1086382208756,19.4704189117002,11.0193332086594,8.67604847265988,8.6760500259239
35.8990481399263,48.1703403917645,19.4876953996446,11.1487992533283,8.71923899137316,8.7192396554057
35.8311363511368,48.0927265346996,19.4659636216992,10.9859445881069,8.6649100755571,8.6649115053905
35.9414943926214,48.218850547907,19.5012782026257,11.2505876030182,8.75319576445733,8.75319613422871
